  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      9.9951E-04      1.0068E+00      1.0005E+00      1.0130E+00      9.9617E-04      8.8281E+01      9.1532E+01      1.0000E+00
      9.9654E-04      1.0049E+00      1.0004E+00      1.0089E+00      9.9305E-04      8.8442E+01      9.1378E+01      1.0000E+00
      9.9206E-04      1.0032E+00      1.0003E+00      1.0053E+00      9.8929E-04      8.8647E+01      9.1231E+01      1.0000E+00
      9.8854E-04      1.0014E+00      1.0002E+00      1.0023E+00      9.8660E-04      8.8843E+01      9.1056E+01      1.0000E+00
      9.8684E-04      1.0014E+00      1.0001E+00      1.0021E+00      9.8567E-04      8.9028E+01      9.0932E+01      1.0000E+00
      9.8714E-04      1.0016E+00      1.0001E+00      1.0024E+00      9.8588E-04      8.9207E+01      9.0835E+01      1.0000E+00
      9.8945E-04      1.0014E+00      1.0001E+00      1.0027E+00      9.8729E-04      8.9390E+01      9.0732E+01      1.0000E+00
      9.9363E-04      1.0023E+00      1.0001E+00      1.0042E+00      9.9053E-04      8.9544E+01      9.0610E+01      1.0000E+00
      9.9869E-04      1.0038E+00      1.0000E+00      1.0075E+00      9.9480E-04      8.9757E+01      9.0456E+01      1.0000E+00
      1.0018E-03      1.0058E+00      1.0001E+00      1.0119E+00      9.9806E-04      8.9813E+01      9.0243E+01      1.0000E+00
      1.0037E-03      1.0127E+00      1.0002E+00      1.0223E+00      9.9901E-04      8.9481E+01      9.0427E+01      1.0000E+00
      1.0127E-03      1.0246E+00      1.0010E+00      1.0411E+00      1.0045E-03      8.8971E+01      9.1021E+01      1.0000E+00
      1.0259E-03      1.0265E+00      1.0012E+00      1.0499E+00      1.0206E-03      8.9309E+01      9.0574E+01      1.0000E+00
      1.0235E-03      1.0276E+00      1.0012E+00      1.0497E+00      1.0154E-03      8.9388E+01      9.0486E+01      1.0000E+00
      1.0091E-03      1.0209E+00      1.0006E+00      1.0354E+00      1.0025E-03      8.9569E+01      9.0443E+01      1.0000E+00
      1.0113E-03      1.0160E+00      1.0005E+00      1.0288E+00      1.0053E-03      8.8991E+01      9.0844E+01      1.0000E+00
      1.0238E-03      1.0141E+00      1.0007E+00      1.0323E+00      1.0153E-03      8.8583E+01      9.1180E+01      1.0000E+00
      9.9960E-04      1.0263E+00      1.0012E+00      1.0447E+00      9.7411E-04      8.8820E+01      9.2177E+01      1.0000E+00
      9.1892E-04      1.0358E+00      1.0016E+00      1.0663E+00      8.8553E-04      8.7823E+01      9.2656E+01      1.0000E+00
      8.1937E-04      1.0286E+00      1.0016E+00      1.0650E+00      7.8808E-04      8.7344E+01      9.1876E+01      1.0000E+00
      7.5153E-04      1.0257E+00      1.0013E+00      1.0530E+00      7.2643E-04      8.8124E+01      9.1949E+01      1.0000E+00
      6.8422E-04      1.0414E+00      1.0030E+00      1.0955E+00      6.4261E-04      8.6774E+01      9.3712E+01      1.0000E+00
      4.9998E-04      1.1228E+00      1.0719E+00      1.2397E+00      3.9175E-04      8.0929E+01      1.1097E+02      1.0000E+00
      8.2636E-04      1.6203E+00      1.3601E+00      2.1015E+00      4.6047E-04      5.8238E+01      1.2956E+02      1.0000E+00
      2.1219E-03      1.1563E+00      1.0473E+00      1.2852E+00      1.7312E-03      8.2014E+01      1.0687E+02      1.0000E+00
      2.7646E-03      1.0995E+00      1.0177E+00      1.1895E+00      2.5374E-03      8.5866E+01      9.7986E+01      1.0000E+00
